	ranges_bin	norm_signal	pre_signal	post_signal	surround_signal	enrichment_factor1	enrichment_factor2
256	[4238153, 4238218)	2.0	0.0	1.5	1.5	1.3333333333333333	2.6487224669034632
257	[4238813, 4239124)	2.2	0.0	1.0	1.0	2.2	2.91359471359381
258	[4242642, 4242812)	1.9090909090909092	0.8	1.1666666666666667	1.9666666666666668	0.9707241910631741	2.5283259911351244
259	[4243116, 4243189)	2.4	1.3333333333333333	1.0	2.333333333333333	1.0285714285714287	3.178466960284156
260	[4244276, 4244648)	2.28125	0.1111111111111111	1.0	1.1111111111111112	2.053125	3.021199063811763
261	[4249054, 4249213)	2.0833333333333335	0.5	0.4	0.9	2.314814814814815	2.7590859030244412
262	[4249357, 4249520)	0.75	0.0	1.2857142857142858	1.2857142857142858	0.5833333333333333	0.9932709250887988
263	[4254570, 4254707)	2.3	0.0	1.1111111111111112	1.1111111111111112	2.07	3.0460308369389826
264	[4265557, 4265619)	0.6	0.0	4.2	4.2	0.14285714285714285	0.794616740071039
265	[4265733, 4266125)	1.2413793103448276	2.25	1.0	3.25	0.38196286472148544	1.644034634629736
266	[4267938, 4268074)	1.8888888888888888	0.6666666666666666	0.625	1.2916666666666665	1.4623655913978495	2.5015712187421597
267	[4276418, 4276849)	1.7619047619047619	0.8	4.5	5.3	0.33243486073674755	2.3333983637006703
268	[4277186, 4277411)	1.6666666666666667	0.5	1.2857142857142858	1.7857142857142858	0.9333333333333333	2.207268722419553
269	[4278330, 4278653)	2.68	0.0	0.3	0.3	8.933333333333334	3.5492881056506413
270	[4293068, 4293188)	0.7142857142857143	0.6	1.1428571428571428	1.7428571428571429	0.4098360655737705	0.9459723096083799
271	[4294425, 4294500)	2.857142857142857	0.75	0.8333333333333334	1.5833333333333335	1.8045112781954886	3.7838892384335194
272	[4299743, 4299800)	2.2	0.6	2.5	3.1	0.7096774193548387	2.91359471359381
273	[4302911, 4302973)	2.25	0.25	1.5	1.75	1.2857142857142858	2.9798127752663963
274	[4303105, 4303206)	2.0	0.3333333333333333	1.125	1.4583333333333333	1.3714285714285714	2.6487224669034632
275	[4309268, 4309342)	2.6	0.0	1.4444444444444444	1.4444444444444444	1.8	3.443339206974503
276	[4310983, 4311033)	2.5	0.0	0.8888888888888888	0.8888888888888888	2.8125	3.3109030836293294
277	[4312524, 4312651)	1.375	1.6666666666666667	3.0	4.666666666666667	0.29464285714285715	1.8209966959961312
278	[4313349, 4313620)	1.28	0.16666666666666666	0.2	0.3666666666666667	3.4909090909090907	1.6951823788182168
279	[4314182, 4314278)	1.1666666666666667	0.8571428571428571	1.3333333333333333	2.1904761904761902	0.5326086956521741	1.5450881056936872
280	[4327909, 4327961)	2.0	0.0	1.4444444444444444	1.4444444444444444	1.3846153846153846	2.6487224669034632
281	[4332129, 4332190)	2.5	1.3333333333333333	1.8	3.1333333333333333	0.7978723404255319	3.3109030836293294
282	[4332749, 4332881)	1.4	0.3333333333333333	0.9166666666666666	1.25	1.1199999999999999	1.8541057268324244
283	[4333491, 4333786)	1.5238095238095237	1.1666666666666667	0.75	1.9166666666666667	0.7950310559006211	2.018074260497877
284	[4333881, 4334126)	1.5789473684210527	0.7142857142857143	2.4	3.1142857142857143	0.5070014485755674	2.091096684397471
285	[4334602, 4334843)	1.7058823529411764	0.5714285714285714	0.5	1.0714285714285714	1.592156862745098	2.259204457064719
286	[4335681, 4335816)	1.625	0.3333333333333333	1.5	1.8333333333333333	0.8863636363636364	2.152087004359064
287	[4336493, 4336763)	1.7692307692307692	0.6	0.875	1.475	1.1994784876140807	2.3431006437992177
288	[4338428, 4338517)	2.1818181818181817	0.2857142857142857	1.6666666666666667	1.9523809523809526	1.1175166297117516	2.889515418440142
289	[4339815, 4339875)	1.0	0.4	1.5	1.9	0.5263157894736842	1.3243612334517316
290	[4340418, 4340530)	2.0	0.6	0.8	1.4	1.4285714285714286	2.6487224669034632
291	[4340742, 4340880)	0.8888888888888888	0.3333333333333333	3.5	3.8333333333333335	0.23188405797101447	1.177209985290428
292	[4343107, 4343220)	2.0	0.8888888888888888	0.6	1.488888888888889	1.3432835820895521	2.6487224669034632
293	[4347013, 4347228)	1.4736842105263157	0.2857142857142857	0.5714285714285714	0.8571428571428571	1.719298245614035	1.951690238770973
294	[4348019, 4348070)	3.0	0.4	2.0	2.4	1.25	3.973083700355195
295	[4349029, 4349203)	0.46153846153846156	1.0	1.8	2.8	0.16483516483516486	0.6112436462084916
296	[4350303, 4350360)	1.6666666666666667	0.0	1.0909090909090908	1.0909090909090908	1.527777777777778	2.207268722419553
297	[4351922, 4352065)	1.4545454545454546	1.375	1.8	3.175	0.45812455261274165	1.926343612293428
298	[4352765, 4352950)	3.56	0.0	2.0833333333333335	2.0833333333333335	1.7087999999999999	4.714725991088165
299	[4353397, 4353652)	3.75	1.5	1.0	2.5	1.5	4.966354625443994
300	[4353784, 4353843)	2.0	0.0	1.0	1.0	2.0	2.6487224669034632
301	[4353932, 4354109)	2.0	1.0	0.7142857142857143	1.7142857142857144	1.1666666666666665	2.6487224669034632
302	[4354188, 4354300)	1.2222222222222223	0.3333333333333333	1.5	1.8333333333333333	0.6666666666666667	1.618663729774339
303	[4355515, 4355620)	1.9	0.7	1.0	1.7	1.1176470588235294	2.5162863435582903
304	[4361600, 4361677)	3.2	0.3333333333333333	1.0	1.3333333333333333	2.4000000000000004	4.237955947045542
305	[4363837, 4364063)	1.5333333333333334	0.8	1.0	1.8	0.8518518518518519	2.030687224625989
306	[4369256, 4369422)	5.5	0.0	0.2	0.2	27.5	7.283986783984525
307	[4370740, 4370961)	2.210526315789474	0.0	2.0	2.0	1.105263157894737	2.92753535815646
308	[4375428, 4375706)	3.088235294117647	0.5	1.2142857142857142	1.7142857142857142	1.8014705882352944	4.089939103306818
309	[4376342, 4376501)	1.4444444444444444	0.3333333333333333	2.0	2.3333333333333335	0.619047619047619	1.9129662260969458
310	[4377055, 4377215)	2.0625	0.6	1.0	1.6	1.2890625	2.7314950439941965
311	[4377991, 4378077)	2.2	1.6666666666666667	1.3333333333333333	3.0	0.7333333333333334	2.91359471359381
312	[4382623, 4382818)	2.6923076923076925	0.0	1.0	1.0	2.6923076923076925	3.5655879362162013
313	[4385196, 4385347)	1.4615384615384615	0.0	0.7777777777777778	0.7777777777777778	1.8791208791208789	1.9356048796602232
314	[4389515, 4389606)	2.090909090909091	0.2	0.5555555555555556	0.7555555555555555	2.767379679144385	2.7691189426718026
315	[4396223, 4396516)	2.142857142857143	0.0	0.4	0.4	5.357142857142857	2.8379169288251394
316	[4400350, 4400543)	2.0	0.5	0.6	1.1	1.8181818181818181	2.6487224669034632
317	[4401268, 4401373)	2.125	0.0	1.25	1.25	1.7	2.81426762108493
318	[4401547, 4402026)	2.0	2.0	2.0	4.0	0.5	2.6487224669034632
319	[4403685, 4403795)	1.5	0.875	0.6666666666666666	1.5416666666666665	0.972972972972973	1.9865418501775975
320	[4404043, 4404206)	2.3076923076923075	0.0	3.3333333333333335	3.3333333333333335	0.6923076923076922	3.0562182310424575
321	[4405185, 4405544)	1.434782608695652	0.3333333333333333	4.0	4.333333333333333	0.3311036789297659	1.900170465387267
322	[4405984, 4406056)	3.5	0.3333333333333333	0.3333333333333333	0.6666666666666666	5.25	4.635264317081061
323	[4408042, 4408110)	2.25	0.4	0.6666666666666666	1.0666666666666667	2.109375	2.9798127752663963
324	[4409831, 4409904)	1.6666666666666667	1.5	1.2	2.7	0.6172839506172839	2.207268722419553
325	[4411388, 4411444)	4.666666666666667	0.75	1.3333333333333333	2.083333333333333	2.2400000000000007	6.180352422774749
326	[4416657, 4417061)	1.393939393939394	1.3333333333333333	0.8	2.1333333333333333	0.6534090909090909	1.8460792951145353
327	[4422734, 4422962)	1.6470588235294117	0.0	1.0	1.0	1.6470588235294117	2.18130085509697
328	[4424131, 4424268)	1.8	0.25	0.6	0.85	2.1176470588235294	2.3838502202131173
329	[4436887, 4437064)	1.6666666666666667	0.0	0.75	0.75	2.2222222222222223	2.207268722419553
330	[4437159, 4437402)	1.3333333333333333	0.7142857142857143	2.25	2.9642857142857144	0.4497991967871485	1.7658149779356422
331	[4437494, 4437717)	1.0625	4.0	3.0	7.0	0.15178571428571427	1.407133810542465
332	[4440218, 4440306)	1.0	1.0	2.0	3.0	0.3333333333333333	1.3243612334517316
333	[4440433, 4440660)	1.8461538461538463	0.0	0.7777777777777778	0.7777777777777778	2.3736263736263736	2.4449745848339663
334	[4440885, 4441072)	3.3076923076923075	1.5	0.125	1.625	2.0355029585798814	4.380579464494189
335	[4442414, 4442761)	1.5925925925925926	0.5	4.0	4.5	0.35390946502057613	2.1091678903120172
336	[4442886, 4442975)	1.8571428571428572	1.0	1.0	2.0	0.9285714285714286	2.4595280049817876
337	[4444366, 4444554)	2.090909090909091	1.0	0.5	1.5	1.3939393939393938	2.7691189426718026
338	[4444908, 4444980)	1.8	0.25	4.0	4.25	0.4235294117647059	2.3838502202131173
339	[4445484, 4445545)	3.2	0.2	0.25	0.45	7.111111111111112	4.237955947045542
340	[4445766, 4445895)	2.0	0.0	1.0	1.0	2.0	2.6487224669034632
341	[4446026, 4446244)	1.7058823529411764	0.0	1.0	1.0	1.7058823529411764	2.259204457064719
342	[4505126, 4505497)	1.411764705882353	1.0	1.3571428571428572	2.357142857142857	0.5989304812834225	1.8696864472259744
343	[4505609, 4506099)	1.7435897435897436	1.3076923076923077	0.6666666666666666	1.9743589743589745	0.8831168831168831	2.3091426634543013
344	[4507629, 4507687)	1.75	1.125	0.75	1.875	0.9333333333333333	2.3176321585405306
345	[4509752, 4509882)	2.1	0.0	0.8571428571428571	0.8571428571428571	2.45	2.7811585902486367
346	[4511808, 4511917)	1.6666666666666667	1.0	0.6	1.6	1.0416666666666667	2.207268722419553
347	[4514037, 4514767)	1.54	0.0	0.6666666666666666	0.6666666666666666	2.31	2.039516299515667
348	[4514854, 4515380)	2.2325581395348837	0.2857142857142857	0.6	0.8857142857142857	2.520630157539385	2.956713451427122
349	[4518165, 4518312)	1.1875	2.3333333333333335	0.42857142857142855	2.761904761904762	0.42995689655172414	1.5726789647239314
350	[4519550, 4519670)	2.6	0.0	0.45454545454545453	0.45454545454545453	5.720000000000001	3.443339206974503
351	[4522794, 4523122)	1.826086956521739	1.75	1.25	3.0	0.608695652173913	2.418398774129249
352	[4523767, 4523853)	2.125	0.0	0.2	0.2	10.625	2.81426762108493
353	[4541941, 4542009)	3.4285714285714284	0.0	1.3333333333333333	1.3333333333333333	2.5714285714285716	4.540667086120223
354	[4542087, 4542203)	1.5	1.0	2.6666666666666665	3.6666666666666665	0.4090909090909091	1.9865418501775975
355	[4545836, 4545900)	2.75	0.0	2.0	2.0	1.375	3.6419933919922625
356	[4554312, 4554450)	2.1818181818181817	0.3333333333333333	1.75	2.0833333333333335	1.0472727272727271	2.889515418440142
357	[4559370, 4559470)	1.6666666666666667	1.4285714285714286	0.2	1.6285714285714286	1.023391812865497	2.207268722419553
358	[4566931, 4567099)	2.0	0.25	1.3333333333333333	1.5833333333333333	1.2631578947368423	2.6487224669034632
359	[4567180, 4567715)	1.85	1.5	0.125	1.625	1.1384615384615384	2.450068281885704
360	[4568957, 4569072)	1.5555555555555556	0.0	4.0	4.0	0.3888888888888889	2.0601174742582495
361	[4569187, 4569246)	1.0	0.0	0.7272727272727273	0.7272727272727273	1.375	1.3243612334517316
362	[4573625, 4574040)	1.6666666666666667	0.0	2.0	2.0	0.8333333333333334	2.207268722419553
363	[4574499, 4574557)	0.3333333333333333	1.4	2.6666666666666665	4.066666666666666	0.08196721311475409	0.44145374448391056
364	[4575646, 4575774)	1.4545454545454546	0.8571428571428571	0.5714285714285714	1.4285714285714284	1.0181818181818183	1.926343612293428
365	[4578042, 4578105)	4.0	0.42857142857142855	0.8	1.2285714285714286	3.255813953488372	5.2974449338069265
366	[4591489, 4591545)	1.5	0.0	1.5	1.5	1.0	1.9865418501775975
367	[4591775, 4592409)	1.981818181818182	0.8888888888888888	0.2	1.0888888888888888	1.8200371057513918	2.6246431717497956
368	[4594164, 4594265)	2.6666666666666665	0.0	0.3333333333333333	0.3333333333333333	8.0	3.5316299558712845
369	[4602505, 4602716)	1.826086956521739	0.0	0.3333333333333333	0.3333333333333333	5.478260869565218	2.418398774129249
370	[4606376, 4606544)	1.875	0.75	1.0	1.75	1.0714285714285714	2.483177312721997
371	[4612507, 4612591)	2.0	0.5	1.0833333333333333	1.5833333333333333	1.2631578947368423	2.6487224669034632
372	[4613800, 4613891)	1.6666666666666667	0.0	2.0	2.0	0.8333333333333334	2.207268722419553
373	[4617487, 4617725)	1.25	0.0	1.8	1.8	0.6944444444444444	1.6554515418146647
374	[4618044, 4618137)	1.7142857142857142	0.0	1.0	1.0	1.7142857142857142	2.2703335430601115
375	[4618792, 4618889)	1.1	1.4	0.5714285714285714	1.9714285714285713	0.5579710144927537	1.456797356796905
376	[4618999, 4619228)	2.1333333333333333	0.0	1.0	1.0	2.1333333333333333	2.8253039646970275
377	[4619557, 4619810)	1.95	0.0	0.5	0.5	3.9	2.582504405230877
378	[4620977, 4621143)	1.6666666666666667	1.6	0.5454545454545454	2.1454545454545455	0.7768361581920904	2.207268722419553
379	[4621525, 4621575)	3.0	0.0	0.8	0.8	3.75	3.973083700355195
380	[4622078, 4622276)	1.9333333333333333	1.6	0.5	2.1	0.9206349206349206	2.5604317180066816
381	[4622913, 4623205)	1.4482758620689655	0.0	0.6666666666666666	0.6666666666666666	2.1724137931034484	1.9180404070680253
382	[4624193, 4624278)	1.7142857142857142	0.5	1.5	2.0	0.8571428571428571	2.2703335430601115
383	[4624419, 4624632)	2.2	0.0	3.25	3.25	0.676923076923077	2.91359471359381
384	[4626557, 4626638)	2.6	0.25	1.0	1.25	2.08	3.443339206974503
385	[4628201, 4628701)	1.763157894736842	0.3333333333333333	0.4	0.7333333333333334	2.4043062200956933	2.3350579642438425
386	[4634742, 4634827)	4.0	1.0	2.6153846153846154	3.6153846153846154	1.1063829787234043	5.2974449338069265
387	[4635564, 4635764)	2.230769230769231	0.875	0.5	1.375	1.6223776223776225	2.9543442900077093
388	[4636373, 4636583)	1.7894736842105263	0.625	3.75	4.375	0.40902255639097745	2.369909575650467
389	[4639774, 4639935)	1.4666666666666666	0.0	0.42857142857142855	0.42857142857142855	3.422222222222222	1.9423964757292065
390	[4640576, 4640886)	2.0	0.42857142857142855	2.0	2.4285714285714284	0.823529411764706	2.6487224669034632
391	[4642448, 4642608)	3.076923076923077	0.0	1.75	1.75	1.7582417582417584	4.074957641389944
392	[4644614, 4644882)	1.4666666666666666	0.0	2.3333333333333335	2.3333333333333335	0.6285714285714284	1.9423964757292065
393	[4647322, 4647388)	2.3333333333333335	0.3333333333333333	2.0	2.3333333333333335	1.0	3.0901762113873743
394	[4647802, 4647960)	1.5714285714285714	0.7777777777777778	2.5	3.2777777777777777	0.4794188861985472	2.0811390811384354
395	[4649531, 4649658)	1.3333333333333333	3.0	1.3	4.3	0.31007751937984496	1.7658149779356422
396	[4649845, 4649976)	1.5	0.0	1.0	1.0	1.5	1.9865418501775975
397	[4650094, 4650263)	1.7777777777777777	0.0	0.5555555555555556	0.5555555555555556	3.1999999999999997	2.354419970580856
398	[4651415, 4651517)	2.0	0.6666666666666666	0.1111111111111111	0.7777777777777777	2.5714285714285716	2.6487224669034632
399	[4651645, 4652082)	1.6451612903225807	0.4	0.5	0.9	1.827956989247312	2.1787878356786554
400	[4652182, 4652818)	1.5384615384615385	0.5	1.1428571428571428	1.6428571428571428	0.9364548494983278	2.037478820694972
401	[4652929, 4653014)	1.2	0.7142857142857143	0.8888888888888888	1.6031746031746033	0.7485148514851484	1.589233480142078
402	[4653647, 4654314)	1.6595744680851063	0.5	1.5	2.0	0.8297872340425532	2.197876089558193
403	[4656208, 4656263)	2.0	0.5714285714285714	1.0	1.5714285714285714	1.2727272727272727	2.6487224669034632
404	[4656533, 4656663)	1.3076923076923077	1.25	0.5	1.75	0.7472527472527473	1.731856997590726
405	[4656817, 4657435)	1.7413793103448276	0.0	3.4	3.4	0.5121703853955375	2.306215251355602
406	[4657523, 4657821)	1.875	3.5	0.2222222222222222	3.7222222222222223	0.503731343283582	2.483177312721997
407	[4665141, 4665258)	2.5	0.3333333333333333	0.8333333333333334	1.1666666666666667	2.142857142857143	3.3109030836293294
408	[4669920, 4670140)	1.5263157894736843	0.0	1.0	1.0	1.5263157894736843	2.021393461584222
409	[4670356, 4670423)	1.375	1.1111111111111112	4.0	5.111111111111111	0.2690217391304348	1.8209966959961312
410	[4670509, 4670584)	2.6666666666666665	3.0	0.5555555555555556	3.5555555555555554	0.75	3.5316299558712845
411	[4670878, 4671046)	1.5	0.0	1.2	1.2	1.25	1.9865418501775975
412	[4672499, 4672736)	1.7333333333333334	0.0	0.4	0.4	4.333333333333333	2.295559471316335
413	[4673070, 4673365)	1.5263157894736843	0.25	1.0	1.25	1.2210526315789474	2.021393461584222
414	[4673635, 4673911)	1.3333333333333333	0.16666666666666666	0.25	0.41666666666666663	3.2	1.7658149779356422
415	[4674356, 4674469)	1.4166666666666667	0.8	1.75	2.55	0.5555555555555556	1.87617841405662
416	[4674545, 4674703)	2.25	0.42857142857142855	0.3333333333333333	0.7619047619047619	2.953125	2.9798127752663963
417	[4674797, 4675741)	1.7887323943661972	2.0	2.0	4.0	0.4471830985915493	2.3689278401178866
418	[4678204, 4678254)	2.0	0.6666666666666666	1.25	1.9166666666666665	1.0434782608695652	2.6487224669034632
419	[4679270, 4679506)	3.4285714285714284	0.0	0.8	0.8	4.285714285714286	4.540667086120223
420	[4680242, 4680423)	1.7222222222222223	0.0	1.3333333333333333	1.3333333333333333	1.2916666666666667	2.2808443465002046
421	[4681369, 4681511)	2.8181818181818183	0.0	2.5	2.5	1.1272727272727274	3.732290748818517
422	[4684424, 4684511)	4.0	2.0	0.4	2.4	1.6666666666666667	5.2974449338069265
423	[4684627, 4685054)	1.7575757575757576	0.25	1.0	1.25	1.406060606060606	2.327665198187892
424	[4685714, 4685866)	2.090909090909091	0.0	0.3333333333333333	0.3333333333333333	6.2727272727272725	2.7691189426718026
425	[4687248, 4687529)	1.7222222222222223	2.0	0.5	2.5	0.6888888888888889	2.2808443465002046
426	[4689759, 4690190)	2.8285714285714287	0.25	3.0	3.25	0.8703296703296703	3.7460503460491843
427	[4691619, 4691755)	1.8888888888888888	1.0	0.5	1.5	1.2592592592592593	2.5015712187421597
428	[4691941, 4692115)	1.6666666666666667	0.0	1.2	1.2	1.388888888888889	2.207268722419553
429	[4692923, 4693136)	1.7692307692307692	0.5	1.0833333333333333	1.5833333333333333	1.1174089068825912	2.3431006437992177
430	[4693288, 4693448)	1.4166666666666667	1.125	1.3333333333333333	2.458333333333333	0.5762711864406781	1.87617841405662
431	[4704499, 4704636)	3.125	0.0	0.3333333333333333	0.3333333333333333	9.375	4.138628854536662
432	[4707422, 4707700)	1.588235294117647	0.5	2.0	2.5	0.6352941176470588	2.103397253129221
433	[4709177, 4709325)	1.4444444444444444	1.2	0.6666666666666666	1.8666666666666667	0.7738095238095238	1.9129662260969458
434	[4709443, 4709563)	1.3	0.0	2.5	2.5	0.52	1.7216696034872514
435	[4709706, 4710057)	2.269230769230769	0.0	0.5	0.5	4.538461538461538	3.0052812605250834
436	[4710590, 4710960)	1.36	0.5	0.6	1.1	1.2363636363636363	1.8011312774943553
437	[4711388, 4711535)	1.8	0.5714285714285714	1.5	2.071428571428571	0.8689655172413795	2.3838502202131173
438	[4711927, 4712072)	2.0	0.16666666666666666	0.6666666666666666	0.8333333333333333	2.4000000000000004	2.6487224669034632
439	[4712479, 4712647)	1.6153846153846154	0.42857142857142855	1.0	1.4285714285714286	1.1307692307692307	2.1393527617297203
440	[4713164, 4713233)	1.75	1.5	0.6666666666666666	2.1666666666666665	0.8076923076923077	2.3176321585405306
441	[4713430, 4713565)	2.1818181818181817	0.0	2.142857142857143	2.142857142857143	1.018181818181818	2.889515418440142
442	[4713737, 4713853)	2.6666666666666665	0.3333333333333333	2.0	2.3333333333333335	1.1428571428571428	3.5316299558712845
443	[4714104, 4714188)	1.5	0.75	1.375	2.125	0.7058823529411765	1.9865418501775975
444	[4715541, 4715796)	2.111111111111111	0.8333333333333334	0.6666666666666666	1.5	1.4074074074074074	2.7958737150647672
445	[4717786, 4717949)	1.6923076923076923	0.25	0.8	1.05	1.6117216117216115	2.241226702764469
446	[4730204, 4730313)	2.375	0.0	1.0	1.0	2.375	3.145357929447863
447	[4734247, 4734585)	1.2647058823529411	0.5	2.0	2.5	0.5058823529411764	1.6749274423066018
448	[4736362, 4736488)	1.5	0.5	0.5	1.0	1.5	1.9865418501775975
449	[4736798, 4737021)	2.142857142857143	0.0	0.8333333333333334	0.8333333333333334	2.571428571428571	2.8379169288251394
450	[4737591, 4737962)	1.4	0.0	1.5	1.5	0.9333333333333332	1.8541057268324244
451	[4740397, 4740498)	1.6	1.6666666666666667	1.0	2.666666666666667	0.6	2.118977973522771
452	[4740639, 4740712)	1.6666666666666667	0.0	0.75	0.75	2.2222222222222223	2.207268722419553
453	[4741050, 4741476)	1.3142857142857143	2.0	1.0	3.0	0.4380952380952381	1.7405890496794187
454	[4741685, 4741750)	1.0	3.0	1.2	4.2	0.23809523809523808	1.3243612334517316
455	[4743079, 4743488)	1.6956521739130435	0.5	0.8	1.3	1.3043478260869565	2.2456560045485885
456	[4746256, 4746357)	2.1666666666666665	0.7142857142857143	1.4	2.1142857142857143	1.0247747747747746	2.8694493391454188
457	[4746731, 4746803)	1.8888888888888888	9.0	1.2222222222222223	10.222222222222221	0.1847826086956522	2.5015712187421597
458	[4746994, 4747048)	2.5	0.0	1.75	1.75	1.4285714285714286	3.3109030836293294
459	[4752440, 4752565)	1.75	0.0	1.0	1.0	1.75	2.3176321585405306
460	[4756142, 4756213)	2.142857142857143	0.0	1.0	1.0	2.142857142857143	2.8379169288251394
